geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
CH03,202048,3813,TRUE,29413,1,100,1191939,319.9,2467.66,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-48,13,1.09,0.3,0,FALSE,FALSE,7613,15089,3806.5,3772.25,NA,NA,319.35,316.48,NA,NA,638.71,1265.92,3813,0,7,395
CH04,202048,4545,TRUE,45838,1,100,1564662,290.48,2929.58,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-48,-251,-16.04,-5.2,0,FALSE,FALSE,9341,20526,4670.5,5131.5,NA,NA,298.5,327.96,NA,NA,597,1311.85,4545,0,7,532
CH05,202048,4076,TRUE,34244,1,100,1203715,338.62,2844.86,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-48,1,0.08,0,0,FALSE,FALSE,8151,17429,4075.5,4357.25,NA,NA,338.58,361.98,NA,NA,677.15,1447.93,4076,0,7,254
CH06,202048,2042,TRUE,21745,1,100,833178,245.09,2609.89,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-48,-308,-36.96,-13.1,0,FALSE,FALSE,4392,9732,2196,2433,NA,NA,263.57,292.01,NA,NA,527.14,1168.06,2042,0,7,169
CH07,202048,1502,TRUE,15771,1,100,352181,426.49,4478.1,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-48,-153,-43.44,-9.2,0,FALSE,FALSE,3157,7500,1578.5,1875,NA,NA,448.21,532.4,NA,NA,896.41,2129.59,1502,0,7,275
CH01,202049,4118,TRUE,114767,1,100,1685625,244.3,6808.57,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-49,-832,-49.36,-16.8,0,FALSE,FALSE,9068,29749,4534,7437.25,NA,NA,268.98,441.22,NA,NA,537.96,1764.86,4118,0,7,736
CH02,202049,5409,TRUE,74701,1,100,1907491,283.57,3916.19,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-49,160,8.39,3,0,FALSE,FALSE,10658,25397,5329,6349.25,NA,NA,279.37,332.86,NA,NA,558.74,1331.43,5409,0,7,678
CH03,202049,3976,TRUE,33389,1,100,1191939,333.57,2801.23,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-49,163,13.67,4.3,0,FALSE,FALSE,7789,15298,3894.5,3824.5,NA,NA,326.74,320.86,NA,NA,653.47,1283.45,3976,0,7,395
CH04,202049,5282,TRUE,51120,1,100,1564662,337.58,3267.16,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-49,737,47.1,16.2,0,FALSE,FALSE,9827,19651,4913.5,4912.75,NA,NA,314.03,313.98,NA,NA,628.06,1255.93,5282,0,7,532
CH05,202049,4621,TRUE,38865,1,100,1203715,383.89,3228.75,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-49,545,45.27,13.4,0,FALSE,FALSE,8697,17034,4348.5,4258.5,NA,NA,361.26,353.78,NA,NA,722.51,1415.12,4621,0,7,254
CH06,202049,2285,TRUE,24030,1,100,833178,274.25,2884.14,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-49,243,29.16,11.9,0,FALSE,FALSE,4327,9162,2163.5,2290.5,NA,NA,259.67,274.91,NA,NA,519.34,1099.64,2285,0,7,169
CH07,202049,1585,TRUE,17356,1,100,352181,450.05,4928.15,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-49,83,23.56,5.5,0,FALSE,FALSE,3087,6864,1543.5,1716,NA,NA,438.27,487.25,NA,NA,876.54,1949,1585,0,7,275
CH01,202050,3697,TRUE,118464,1,100,1685625,219.33,7027.9,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-50,-421,-24.97,-10.2,0,FALSE,FALSE,7815,20099,3907.5,5024.75,NA,NA,231.81,298.09,NA,NA,463.63,1192.38,3697,0,7,736
CH02,202050,5889,TRUE,80590,1,100,1907491,308.73,4224.92,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-50,480,25.16,8.9,0,FALSE,FALSE,11298,22649,5649,5662.25,NA,NA,296.15,296.84,NA,NA,592.3,1187.37,5889,0,7,678
CH03,202050,4542,TRUE,37931,1,100,1191939,381.06,3182.29,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-50,566,47.49,14.2,0,FALSE,FALSE,8518,16131,4259,4032.75,NA,NA,357.32,338.34,NA,NA,714.63,1353.34,4542,0,7,395
CH04,202050,5890,TRUE,57010,1,100,1564662,376.44,3643.6,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-50,608,38.86,11.5,0,FALSE,FALSE,11172,20513,5586,5128.25,NA,NA,357.01,327.75,NA,NA,714.02,1311.02,5890,0,7,532
CH05,202050,5358,TRUE,44223,1,100,1203715,445.12,3673.88,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-50,737,61.23,15.9,0,FALSE,FALSE,9979,18130,4989.5,4532.5,NA,NA,414.51,376.54,NA,NA,829.02,1506.17,5358,0,7,254
CH06,202050,2815,TRUE,26845,1,100,833178,337.86,3222,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-50,530,63.61,23.2,0,FALSE,FALSE,5100,9492,2550,2373,NA,NA,306.06,284.81,NA,NA,612.11,1139.25,2815,0,7,169
CH07,202050,1809,TRUE,19165,1,100,352181,513.66,5441.8,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-50,224,63.61,14.1,0,FALSE,FALSE,3394,6551,1697,1637.75,NA,NA,481.85,465.03,NA,NA,963.71,1860.12,1809,0,7,275
CH01,202051,3400,TRUE,121864,1,100,1685625,201.71,7229.6,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-51,-297,-17.62,-8,0,FALSE,FALSE,7097,16165,3548.5,4041.25,NA,NA,210.52,239.75,NA,NA,421.03,958.99,3400,0,7,736
CH02,202051,5755,TRUE,86345,1,100,1907491,301.71,4526.63,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-51,-134,-7.02,-2.3,0,FALSE,FALSE,11644,22302,5822,5575.5,NA,NA,305.22,292.29,NA,NA,610.44,1169.18,5755,0,7,678
CH03,202051,4482,TRUE,42413,1,100,1191939,376.03,3558.32,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-51,-60,-5.03,-1.3,0,FALSE,FALSE,9024,16813,4512,4203.25,NA,NA,378.54,352.64,NA,NA,757.09,1410.56,4482,0,7,395
CH04,202051,5948,TRUE,62958,1,100,1564662,380.15,4023.74,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-51,58,3.71,1,0,FALSE,FALSE,11838,21665,5919,5416.25,NA,NA,378.29,346.16,NA,NA,756.59,1384.64,5948,0,7,532
CH05,202051,5032,TRUE,49255,1,100,1203715,418.04,4091.92,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-51,-326,-27.08,-6.1,0,FALSE,FALSE,10390,19087,5195,4771.75,NA,NA,431.58,396.42,NA,NA,863.16,1585.67,5032,0,7,254
CH06,202051,2939,TRUE,29784,1,100,833178,352.75,3574.75,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-51,124,14.89,4.4,0,FALSE,FALSE,5754,10081,2877,2520.25,NA,NA,345.3,302.49,NA,NA,690.61,1209.95,2939,0,7,169
CH07,202051,1702,TRUE,20867,1,100,352181,483.27,5925.08,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-51,-107,-30.39,-5.9,0,FALSE,FALSE,3511,6598,1755.5,1649.5,NA,NA,498.47,468.37,NA,NA,996.93,1873.47,1702,0,7,275
CH01,202052,3063,TRUE,124927,1,100,1685625,181.71,7411.32,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-52,-337,-20,-9.9,0,FALSE,FALSE,6463,14278,3231.5,3569.5,NA,NA,191.71,211.76,NA,NA,383.42,847.04,3063,0,7,736
CH02,202052,4503,TRUE,90848,1,100,1907491,236.07,4762.7,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-52,-1252,-65.64,-21.8,0,FALSE,FALSE,10258,21556,5129,5389,NA,NA,268.89,282.52,NA,NA,537.77,1130.07,4503,0,7,678
CH03,202052,3657,TRUE,46070,1,100,1191939,306.81,3865.13,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-52,-825,-69.22,-18.4,0,FALSE,FALSE,8139,16657,4069.5,4164.25,NA,NA,341.42,349.37,NA,NA,682.84,1397.47,3657,0,7,395
CH04,202052,5005,TRUE,67963,1,100,1564662,319.88,4343.62,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-52,-943,-60.27,-15.9,0,FALSE,FALSE,10953,22125,5476.5,5531.25,NA,NA,350.01,353.51,NA,NA,700.02,1414.04,5005,0,7,532
CH05,202052,3646,TRUE,52901,1,100,1203715,302.9,4394.81,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-52,-1386,-115.14,-27.5,0,FALSE,FALSE,8678,18657,4339,4664.25,NA,NA,360.47,387.49,NA,NA,720.93,1549.95,3646,0,7,254
CH06,202052,2430,TRUE,32214,1,100,833178,291.65,3866.4,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-52,-509,-61.1,-17.3,0,FALSE,FALSE,5369,10469,2684.5,2617.25,NA,NA,322.2,314.13,NA,NA,644.4,1256.51,2430,0,7,169
CH07,202052,1642,TRUE,22509,1,100,352181,466.24,6391.32,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-52,-60,-17.03,-3.5,0,FALSE,FALSE,3344,6738,1672,1684.5,NA,NA,474.76,478.31,NA,NA,949.51,1913.22,1642,0,7,275
CH01,202053,3619,TRUE,128546,1,100,1685625,214.7,7626.01,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-53,556,32.99,18.2,0,FALSE,FALSE,6682,13779,3341,3444.75,NA,NA,198.21,204.36,NA,NA,396.41,817.44,3619,0,7,736
CH02,202053,4417,TRUE,95265,1,100,1907491,231.56,4994.26,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-53,-86,-4.51,-1.9,0,FALSE,FALSE,8920,20564,4460,5141,NA,NA,233.81,269.52,NA,NA,467.63,1078.07,4417,0,7,678
CH03,202053,3152,TRUE,49222,1,100,1191939,264.44,4129.57,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-53,-505,-42.37,-13.8,0,FALSE,FALSE,6809,15833,3404.5,3958.25,NA,NA,285.63,332.08,NA,NA,571.25,1328.34,3152,0,7,395
CH04,202053,4695,TRUE,72658,1,100,1564662,300.06,4643.69,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-53,-310,-19.82,-6.2,0,FALSE,FALSE,9700,21538,4850,5384.5,NA,NA,309.97,344.13,NA,NA,619.94,1376.53,4695,0,7,532
CH05,202053,3517,TRUE,56418,1,100,1203715,292.18,4686.99,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-53,-129,-10.72,-3.5,0,FALSE,FALSE,7163,17553,3581.5,4388.25,NA,NA,297.54,364.56,NA,NA,595.07,1458.24,3517,0,7,254
CH06,202053,2388,TRUE,34602,1,100,833178,286.61,4153.01,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-53,-42,-5.04,-1.7,0,FALSE,FALSE,4818,10572,2409,2643,NA,NA,289.13,317.22,NA,NA,578.27,1268.88,2388,0,7,169
CH07,202053,1610,TRUE,24119,1,100,352181,457.15,6848.47,COVID19Cases,,2023-11-28_06-00-38,isoweek,2020-53,-32,-9.09,-1.9,0,FALSE,FALSE,3252,6763,1626,1690.75,NA,NA,461.69,480.08,NA,NA,923.39,1920.32,1610,0,7,275
CH01,202101,3844,TRUE,132390,1,100,1685625,228.05,7854.06,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-01,225,13.35,6.2,0,FALSE,FALSE,7463,13926,3731.5,3481.5,NA,NA,221.37,206.54,NA,NA,442.74,826.16,3844,0,7,736
CH02,202101,4302,TRUE,99567,1,100,1907491,225.53,5219.79,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-01,-115,-6.03,-2.6,0,FALSE,FALSE,8719,18977,4359.5,4744.25,NA,NA,228.55,248.72,NA,NA,457.09,994.87,4302,0,7,678
CH03,202101,2758,TRUE,51980,1,100,1191939,231.39,4360.96,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-01,-394,-33.05,-12.5,0,FALSE,FALSE,5910,14049,2955,3512.25,NA,NA,247.92,294.67,NA,NA,495.83,1178.67,2758,0,7,395
CH04,202101,4019,TRUE,76677,1,100,1564662,256.86,4900.55,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-01,-676,-43.2,-14.4,0,FALSE,FALSE,8714,19667,4357,4916.75,NA,NA,278.46,314.24,NA,NA,556.93,1256.95,4019,0,7,532
CH05,202101,3525,TRUE,59943,1,100,1203715,292.84,4979.83,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-01,8,0.66,0.2,0,FALSE,FALSE,7042,15720,3521,3930,NA,NA,292.51,326.49,NA,NA,585.02,1305.96,3525,0,7,254
CH06,202101,2370,TRUE,36972,1,100,833178,284.45,4437.47,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-01,-18,-2.16,-0.8,0,FALSE,FALSE,4758,10127,2379,2531.75,NA,NA,285.53,303.87,NA,NA,571.07,1215.47,2370,0,7,169
CH07,202101,1215,TRUE,25334,1,100,352181,344.99,7193.46,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-01,-395,-112.16,-24.5,0,FALSE,FALSE,2825,6169,1412.5,1542.25,NA,NA,401.07,437.91,NA,NA,802.14,1751.66,1215,0,7,275
CH01,202102,3238,TRUE,135628,1,100,1685625,192.09,8046.15,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-02,-606,-35.96,-15.8,0,FALSE,FALSE,7082,13764,3541,3441,NA,NA,210.07,204.14,NA,NA,420.14,816.55,3238,0,7,736
CH02,202102,2997,TRUE,102564,1,100,1907491,157.12,5376.91,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-02,-1305,-68.41,-30.3,0,FALSE,FALSE,7299,16219,3649.5,4054.75,NA,NA,191.32,212.57,NA,NA,382.65,850.28,2997,0,7,678
CH03,202102,1899,TRUE,53879,1,100,1191939,159.32,4520.28,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-02,-859,-72.07,-31.1,0,FALSE,FALSE,4657,11466,2328.5,2866.5,NA,NA,195.35,240.49,NA,NA,390.71,961.96,1899,0,7,395
CH04,202102,2587,TRUE,79264,1,100,1564662,165.34,5065.89,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-02,-1432,-91.52,-35.6,0,FALSE,FALSE,6606,16306,3303,4076.5,NA,NA,211.1,260.54,NA,NA,422.2,1042.14,2587,0,7,532
CH05,202102,2122,TRUE,62065,1,100,1203715,176.29,5156.12,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-02,-1403,-116.55,-39.8,0,FALSE,FALSE,5647,12810,2823.5,3202.5,NA,NA,234.57,266.05,NA,NA,469.13,1064.21,2122,0,7,254
CH06,202102,1672,TRUE,38644,1,100,833178,200.68,4638.14,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-02,-698,-83.77,-29.5,0,FALSE,FALSE,4042,8860,2021,2215,NA,NA,242.57,265.85,NA,NA,485.13,1063.4,1672,0,7,169
CH07,202102,682,TRUE,26016,1,100,352181,193.65,7387.11,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-02,-533,-151.34,-43.9,0,FALSE,FALSE,1897,5149,948.5,1287.25,NA,NA,269.32,365.51,NA,NA,538.64,1462.03,682,0,7,275
CH01,202103,3112,TRUE,138740,1,100,1685625,184.62,8230.77,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-03,-126,-7.47,-3.9,0,FALSE,FALSE,6350,13813,3175,3453.25,NA,NA,188.36,204.86,NA,NA,376.71,819.46,3112,0,7,736
CH02,202103,2525,TRUE,105089,1,100,1907491,132.37,5509.28,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-03,-472,-24.75,-15.7,0,FALSE,FALSE,5522,14241,2761,3560.25,NA,NA,144.75,186.65,NA,NA,289.49,746.58,2525,0,7,678
CH03,202103,1733,TRUE,55612,1,100,1191939,145.39,4665.68,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-03,-166,-13.93,-8.7,0,FALSE,FALSE,3632,9542,1816,2385.5,NA,NA,152.36,200.14,NA,NA,304.71,800.54,1733,0,7,395
CH04,202103,2410,TRUE,81674,1,100,1564662,154.03,5219.91,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-03,-177,-11.31,-6.8,0,FALSE,FALSE,4997,13711,2498.5,3427.75,NA,NA,159.68,219.07,NA,NA,319.37,876.29,2410,0,7,532
CH05,202103,1974,TRUE,64039,1,100,1203715,163.99,5320.11,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-03,-148,-12.3,-7,0,FALSE,FALSE,4096,11138,2048,2784.5,NA,NA,170.14,231.33,NA,NA,340.28,925.3,1974,0,7,254
CH06,202103,1295,TRUE,39939,1,100,833178,155.43,4793.57,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-03,-377,-45.25,-22.5,0,FALSE,FALSE,2967,7725,1483.5,1931.25,NA,NA,178.05,231.79,NA,NA,356.11,927.17,1295,0,7,169
CH07,202103,436,TRUE,26452,1,100,352181,123.8,7510.91,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-03,-246,-69.85,-36.1,0,FALSE,FALSE,1118,3943,559,985.75,NA,NA,158.73,279.9,NA,NA,317.45,1119.59,436,0,7,275
CH01,202104,2969,TRUE,141709,1,100,1685625,176.14,8406.91,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-04,-143,-8.48,-4.6,0,FALSE,FALSE,6081,13163,3040.5,3290.75,NA,NA,180.38,195.22,NA,NA,360.76,780.9,2969,0,7,736
CH02,202104,2319,TRUE,107408,1,100,1907491,121.57,5630.85,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-04,-206,-10.8,-8.2,0,FALSE,FALSE,4844,12143,2422,3035.75,NA,NA,126.97,159.15,NA,NA,253.95,636.6,2319,0,7,678
CH03,202104,1376,TRUE,56988,1,100,1191939,115.44,4781.12,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-04,-357,-29.95,-20.6,0,FALSE,FALSE,3109,7766,1554.5,1941.5,NA,NA,130.42,162.89,NA,NA,260.84,651.54,1376,0,7,395
CH04,202104,1951,TRUE,83625,1,100,1564662,124.69,5344.6,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-04,-459,-29.34,-19,0,FALSE,FALSE,4361,10967,2180.5,2741.75,NA,NA,139.36,175.23,NA,NA,278.72,700.92,1951,0,7,532
CH05,202104,1667,TRUE,65706,1,100,1203715,138.49,5458.6,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-04,-307,-25.5,-15.6,0,FALSE,FALSE,3641,9288,1820.5,2322,NA,NA,151.24,192.9,NA,NA,302.48,771.61,1667,0,7,254
CH06,202104,944,TRUE,40883,1,100,833178,113.3,4906.87,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-04,-351,-42.13,-27.1,0,FALSE,FALSE,2239,6281,1119.5,1570.25,NA,NA,134.37,188.47,NA,NA,268.73,753.86,944,0,7,169
CH07,202104,290,TRUE,26742,1,100,352181,82.34,7593.25,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-04,-146,-41.46,-33.5,0,FALSE,FALSE,726,2623,363,655.75,NA,NA,103.07,186.2,NA,NA,206.14,744.79,290,0,7,275
CH01,202105,2868,TRUE,144577,1,100,1685625,170.14,8577.06,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-05,-101,-6,-3.4,0,FALSE,FALSE,5837,12187,2918.5,3046.75,NA,NA,173.14,180.75,NA,NA,346.28,723,2868,0,7,736
CH02,202105,1967,TRUE,109375,1,100,1907491,103.12,5733.97,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-05,-352,-18.45,-15.2,0,FALSE,FALSE,4286,9808,2143,2452,NA,NA,112.35,128.55,NA,NA,224.69,514.18,1967,0,7,678
CH03,202105,1182,TRUE,58170,1,100,1191939,99.17,4880.28,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-05,-194,-16.27,-14.1,0,FALSE,FALSE,2558,6190,1279,1547.5,NA,NA,107.3,129.83,NA,NA,214.61,519.32,1182,0,7,395
CH04,202105,1624,TRUE,85249,1,100,1564662,103.79,5448.4,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-05,-327,-20.9,-16.8,0,FALSE,FALSE,3575,8572,1787.5,2143,NA,NA,114.24,136.96,NA,NA,228.48,547.85,1624,0,7,532
CH05,202105,1210,TRUE,66916,1,100,1203715,100.52,5559.12,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-05,-457,-37.97,-27.4,0,FALSE,FALSE,2877,6973,1438.5,1743.25,NA,NA,119.51,144.82,NA,NA,239.01,579.29,1210,0,7,254
CH06,202105,889,TRUE,41772,1,100,833178,106.7,5013.57,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-05,-55,-6.6,-5.8,0,FALSE,FALSE,1833,4800,916.5,1200,NA,NA,110,144.03,NA,NA,220,576.11,889,0,7,169
CH07,202105,317,TRUE,27059,1,100,352181,90.01,7683.27,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-05,27,7.67,9.3,0,FALSE,FALSE,607,1725,303.5,431.25,NA,NA,86.18,122.45,NA,NA,172.35,489.8,317,0,7,275
CH01,202106,2318,TRUE,146895,1,100,1685625,137.52,8714.57,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-06,-550,-32.62,-19.2,0,FALSE,FALSE,5186,11267,2593,2816.75,NA,NA,153.83,167.1,NA,NA,307.66,668.42,2318,0,7,736
CH02,202106,1636,TRUE,111011,1,100,1907491,85.77,5819.74,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-06,-331,-17.35,-16.8,0,FALSE,FALSE,3603,8447,1801.5,2111.75,NA,NA,94.44,110.71,NA,NA,188.89,442.83,1636,0,7,678
CH03,202106,869,TRUE,59039,1,100,1191939,72.91,4953.19,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-06,-313,-26.26,-26.5,0,FALSE,FALSE,2051,5160,1025.5,1290,NA,NA,86.04,108.23,NA,NA,172.07,432.91,869,0,7,395
CH04,202106,1264,TRUE,86513,1,100,1564662,80.78,5529.18,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-06,-360,-23.01,-22.2,0,FALSE,FALSE,2888,7249,1444,1812.25,NA,NA,92.29,115.82,NA,NA,184.58,463.29,1264,0,7,532
CH05,202106,899,TRUE,67815,1,100,1203715,74.69,5633.81,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-06,-311,-25.83,-25.7,0,FALSE,FALSE,2109,5750,1054.5,1437.5,NA,NA,87.6,119.42,NA,NA,175.21,477.69,899,0,7,254
CH06,202106,591,TRUE,42363,1,100,833178,70.93,5084.51,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-06,-298,-35.77,-33.5,0,FALSE,FALSE,1480,3719,740,929.75,NA,NA,88.82,111.59,NA,NA,177.63,446.36,591,0,7,169
CH07,202106,287,TRUE,27346,1,100,352181,81.49,7764.76,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-06,-30,-8.52,-9.5,0,FALSE,FALSE,604,1330,302,332.5,NA,NA,85.75,94.41,NA,NA,171.5,377.65,287,0,7,275
CH01,202107,2141,TRUE,149036,1,100,1685625,127.02,8841.59,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-07,-177,-10.5,-7.6,0,FALSE,FALSE,4459,10296,2229.5,2574,NA,NA,132.27,152.7,NA,NA,264.53,610.81,2141,0,7,736
CH02,202107,1476,TRUE,112487,1,100,1907491,77.38,5897.12,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-07,-160,-8.39,-9.8,0,FALSE,FALSE,3112,7398,1556,1849.5,NA,NA,81.57,96.96,NA,NA,163.15,387.84,1476,0,7,678
CH03,202107,716,TRUE,59755,1,100,1191939,60.07,5013.26,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-07,-153,-12.84,-17.6,0,FALSE,FALSE,1585,4143,792.5,1035.75,NA,NA,66.49,86.9,NA,NA,132.98,347.58,716,0,7,395
CH04,202107,1060,TRUE,87573,1,100,1564662,67.75,5596.93,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-07,-204,-13.03,-16.1,0,FALSE,FALSE,2324,5899,1162,1474.75,NA,NA,74.27,94.25,NA,NA,148.53,377.01,1060,0,7,532
CH05,202107,819,TRUE,68634,1,100,1203715,68.04,5701.85,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-07,-80,-6.65,-8.9,0,FALSE,FALSE,1718,4595,859,1148.75,NA,NA,71.36,95.43,NA,NA,142.72,381.73,819,0,7,254
CH06,202107,498,TRUE,42861,1,100,833178,59.77,5144.28,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-07,-93,-11.16,-15.7,0,FALSE,FALSE,1089,2922,544.5,730.5,NA,NA,65.35,87.68,NA,NA,130.7,350.71,498,0,7,169
CH07,202107,269,TRUE,27615,1,100,352181,76.38,7841.14,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-07,-18,-5.11,-6.3,0,FALSE,FALSE,556,1163,278,290.75,NA,NA,78.94,82.56,NA,NA,157.87,330.23,269,0,7,275
CH01,202108,2249,TRUE,151285,1,100,1685625,133.42,8975.01,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-08,108,6.4,5,0,FALSE,FALSE,4390,9576,2195,2394,NA,NA,130.22,142.02,NA,NA,260.44,568.1,2249,0,7,736
CH02,202108,1588,TRUE,114075,1,100,1907491,83.25,5980.37,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-08,112,5.87,7.6,0,FALSE,FALSE,3064,6667,1532,1666.75,NA,NA,80.31,87.38,NA,NA,160.63,349.52,1588,0,7,678
CH03,202108,831,TRUE,60586,1,100,1191939,69.72,5082.98,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-08,115,9.65,16.1,0,FALSE,FALSE,1547,3598,773.5,899.5,NA,NA,64.89,75.47,NA,NA,129.79,301.86,831,0,7,395
CH04,202108,968,TRUE,88541,1,100,1564662,61.87,5658.79,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-08,-92,-5.88,-8.7,0,FALSE,FALSE,2028,4916,1014,1229,NA,NA,64.81,78.55,NA,NA,129.61,314.19,968,0,7,532
CH05,202108,779,TRUE,69413,1,100,1203715,64.72,5766.56,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-08,-40,-3.32,-4.9,0,FALSE,FALSE,1598,3707,799,926.75,NA,NA,66.38,76.99,NA,NA,132.76,307.96,779,0,7,254
CH06,202108,475,TRUE,43336,1,100,833178,57.01,5201.29,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-08,-23,-2.76,-4.6,0,FALSE,FALSE,973,2453,486.5,613.25,NA,NA,58.39,73.6,NA,NA,116.78,294.41,475,0,7,169
CH07,202108,320,TRUE,27935,1,100,352181,90.86,7932,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-08,51,14.48,19,0,FALSE,FALSE,589,1193,294.5,298.25,NA,NA,83.62,84.69,NA,NA,167.24,338.75,320,0,7,275
